"","status","id","id_argos","date","time","velE","velN","lat","long","temp","xm","ym","dist","dist_Paula","xMercator","yMercator","vel","dateF","timeF","timeMong","dayF","dayOfYear","year","nameModis","hoursD","hoursD_Paula","month","daysToFindFrom"
"434","Recovered","602189",76796,"2008.05.04","2:00:36",0.315,0.06,47.887468,115.446993,16,1376.832,2139.495,7000,4086,12851500,6056441,0.320663374896479,(08.05.04 02:00:36),02:00:36,10,05/04/08,125,"2008","2008113_merc",5,5,"May",490
"435","Recovered","602189",76796,"2008.05.04","7:00:37",-0.22,0.1,47.85589,115.47776,18,1379.645,2136.532,4086,3292,12854925,6051216,0.241660919471891,(08.05.04 07:00:37),07:00:37,15,05/04/08,125,"2008","2008113_merc",5,5,"May",490
"436","Recovered","602189",76796,"2008.05.04","12:00:37",0.125,0.165,47.835112,115.512278,11,1382.443,2134.797,3292,941,12858768,6047780,0.207002415444845,(08.05.04 12:00:37),12:00:37,20,05/04/08,125,"2008","2008113_merc",5,5,"May",490
"437","Recovered","602189",76796,"2008.05.04","17:00:36",0.21,-0.07,47.828975,115.502745,8,1381.962,2133.988,941,2477,12857707,6046765,0.221359436211787,(08.05.04 17:00:36),17:00:36,1,05/04/08,125,"2008","2008113_merc",5,5,"May",490
"438","Recovered","602189",76796,"2008.05.04","22:00:36",2.12,-3.62,47.809118,115.519254,13,1383.545,2132.083,2477,8971,12859545,6043483,4.19509237085431,(08.05.04 22:00:36),22:00:36,6,05/04/08,125,"2008","2008113_merc",5,5,"May",490
"439","Recovered","602189",76796,"2008.05.05","3:00:36",-0.18,-0.75,47.730733,115.550512,24,1387.549,2124.055,8971,2139,12863024,6030540,0.771297607930946,(08.05.05 03:00:36),03:00:36,11,05/05/08,126,"2008","2008113_merc",5,5,"May",491
"440","Recovered","602189",76796,"2008.05.05","8:00:36",-0.06,0.02,47.718346,115.526469,27,1386.257,2122.35,2139,2161,12860348,6028497,0.0632455532033676,(08.05.05 08:00:36),08:00:36,16,05/05/08,126,"2008","2008113_merc",5,5,"May",491
"441","Recovered","602189",76796,"2008.05.05","13:00:37",-0.02,0.04,47.73774,115.52848,10,1385.914,2124.483,2161,450,12860572,6031696,0.0447213595499958,(08.05.05 13:00:37),13:00:37,21,05/05/08,126,"2008","2008113_merc",5,5,"May",491
"442","Recovered","602189",76796,"2008.05.05","18:00:37",0,-0.01,47.73672,115.522086,11,1385.514,2124.276,450,3145,12859860,6031528,0.01,(08.05.05 18:00:37),18:00:37,2,05/05/08,126,"2008","2008113_merc",5,5,"May",491
"443","Recovered","602189",76796,"2008.05.05","23:00:36",-0.26,-0.78,47.717933,115.556607,13,1388.269,2122.759,3145,1239,12863703,6028428,0.822192191643779,(08.05.05 23:00:36),23:00:36,7,05/05/08,126,"2008","2008113_merc",5,5,"May",491
"444","Recovered","602189",76796,"2008.05.06","4:00:37",-0.005,0.015,47.709497,115.568484,21,1389.266,2122.024,1239,896,12865025,6027037,0.0158113883008419,(08.05.06 04:00:37),04:00:37,12,05/06/08,127,"2008","2008113_merc",5,5,"May",492
"445","Recovered","602189",76796,"2008.05.06","9:00:36",-0.34,-0.41,47.70751,115.581234,19,1390.162,2122.001,896,2605,12866444,6026709,0.532634959423431,(08.05.06 09:00:36),09:00:36,17,05/06/08,127,"2008","2008113_merc",5,5,"May",492
"446","Recovered","602189",76796,"2008.05.06","14:00:37",0.005,-0.01,47.711644,115.543588,13,1387.559,2121.881,2605,369,12862253,6027391,0.0111803398874989,(08.05.06 14:00:37),14:00:37,22,05/06/08,127,"2008","2008113_merc",5,5,"May",492
"447","Recovered","602189",76796,"2008.05.06","19:00:37",-0.02,0,47.71121,115.548952,11,1387.926,2121.915,369,1929,12862850,6027319,0.02,(08.05.06 19:00:37),19:00:37,3,05/06/08,127,"2008","2008113_merc",5,5,"May",492
"448","Recovered","602189",76796,"2008.05.07","0:00:37",0.005,0.005,47.704175,115.523068,15,1386.38,2120.762,1929,1184,12859969,6026159,0.00707106781186548,(08.05.07 00:00:37),00:00:37,8,05/07/08,128,"2008","2008113_merc",5,5,"May",493
"449","Recovered","602189",76796,"2008.05.07","5:00:37",-2.58,-1.08,47.706867,115.50625,20,1385.197,2120.8,1184,1400,12858097,6026603,2.7969268849936,(08.05.07 05:00:37),05:00:37,13,05/07/08,128,"2008","2008113_merc",5,5,"May",493
"450","Recovered","602189",76796,"2008.05.07","10:00:36",-0.86,0.28,47.71096,115.486817,17,1383.805,2120.952,1400,1721,12855934,6027278,0.904433524367601,(08.05.07 10:00:36),10:00:36,18,05/07/08,128,"2008","2008113_merc",5,5,"May",493
"451","Recovered","602189",76796,"2008.05.07","15:00:37",-0.02,-0.12,47.70066,115.46796,11,1382.806,2119.551,1721,63,12853835,6025580,0.121655250605964,(08.05.07 15:00:37),15:00:37,23,05/07/08,128,"2008","2008113_merc",5,5,"May",493
"452","Recovered","602189",76796,"2008.05.07","20:00:37",0.02,-0.02,47.700115,115.468206,7,1382.835,2119.496,63,72876,12853862,6025490,0.0282842712474619,(08.05.07 20:00:37),20:00:37,4,05/07/08,128,"2008","2008113_merc",5,244,"May",493
"453","Recovered","602189",76796,"2008.05.18","0:01:06",-0.06,-0.18,47.925931,114.461873,26,1310.618,2129.277,72876,6547,12741837,6062809,0.189736659610103,(08.05.18 00:01:06),00:01:06,8,05/18/08,139,"2008","2008129_merc",244,5,"May",504
"454","Recovered","602189",76796,"2008.05.18","5:02:06",3.16,-26.1,47.984744,114.457197,26,1308.935,2135.604,6547,8050,12741317,6072555,26.2905990802796,(08.05.18 05:02:06),05:02:06,13,05/18/08,139,"2008","2008129_merc",5,5,"May",504
"455","Recovered","602189",76796,"2008.05.18","10:00:37",-0.04,0.02,47.912431,114.451331,25,1310.234,2127.66,8050,1304,12740664,6060573,0.0447213595499958,(08.05.18 10:00:37),10:00:37,18,05/18/08,139,"2008","2008129_merc",5,5,"May",504
"456","Recovered","602189",76796,"2008.05.18","15:00:36",-0.08,-0.12,47.901776,114.443308,19,1309.95,2126.387,1304,1241,12739771,6058809,0.14422205101856,(08.05.18 15:00:36),15:00:36,23,05/18/08,139,"2008","2008129_merc",5,5,"May",504
"457","Recovered","602189",76796,"2008.05.18","20:01:07",-0.01,0.02,47.891271,114.437137,13,1309.786,2125.157,1241,8785,12739084,6057070,0.0223606797749979,(08.05.18 20:01:07),20:01:07,4,05/18/08,139,"2008","2008129_merc",5,5,"May",504
"458","Recovered","602189",76796,"2008.05.19","1:00:37",-0.805,-0.02,47.926462,114.321239,23,1301.276,2127.338,8785,1522,12726182,6062897,0.805248408877658,(08.05.19 01:00:37),01:00:37,9,05/19/08,140,"2008","2008129_merc",5,5,"May",505
"459","Recovered","602189",76796,"2008.05.19","6:00:37",0.01,0.005,47.937971,114.333389,27,1301.815,2128.762,1522,327,12727535,6064803,0.0111803398874989,(08.05.19 06:00:37),06:00:37,14,05/19/08,140,"2008","2008129_merc",5,5,"May",505
"460","Recovered","602189",76796,"2008.05.19","11:00:37",-0.02,0.01,47.940431,114.330748,21,1301.583,2128.992,327,2568,12727241,6065210,0.0223606797749979,(08.05.19 11:00:37),11:00:37,19,05/19/08,140,"2008","2008129_merc",5,5,"May",505
"461","Recovered","602189",76796,"2008.05.19","16:00:37",0,-0.08,47.961896,114.316758,15,1300.157,2131.128,2568,4939,12725683,6068767,0.08,(08.05.19 16:00:37),16:00:37,0,05/19/08,140,"2008","2008129_merc",5,5,"May",505
"462","Recovered","602189",76796,"2008.05.19","21:00:39",-4.28,0.08,47.983592,114.253183,8,1295.439,2132.59,4939,17238,12718606,6072364,4.28074759825898,(08.05.19 21:00:39),21:00:39,5,05/19/08,140,"2008","2008129_merc",5,5,"May",505
"463","Recovered","602189",76796,"2008.05.20","2:00:36",-0.82,-0.42,47.88687,114.054595,8,1284.482,2119.283,17238,9637,12696499,6056342,0.921303424502482,(08.05.20 02:00:36),02:00:36,10,05/20/08,141,"2008","2008129_merc",5,5,"May",506
"464","Recovered","602189",76796,"2008.05.20","7:00:37",-0.94,-0.1,47.856497,113.921696,8,1276.341,2114.127,9637,3122,12681705,6051316,0.945304183847718,(08.05.20 07:00:37),07:00:37,15,05/20/08,141,"2008","2008129_merc",5,5,"May",506
"465","Recovered","602189",76796,"2008.05.20","12:01:06",-6.22,19.98,47.828827,113.91391,8,1276.451,2111.007,3122,607,12680838,6046741,20.9257926970521,(08.05.20 12:01:06),12:01:06,20,05/20/08,141,"2008","2008129_merc",5,5,"May",506
"466","Recovered","602189",76796,"2008.05.20","17:01:01",0.2,-0.72,47.833962,113.916933,12,1276.536,2111.608,607,1734,12681175,6047590,0.747261667690776,(08.05.20 17:01:01),17:01:01,1,05/20/08,141,"2008","2008129_merc",5,5,"May",506
"467","Recovered","602189",76796,"2008.05.20","22:00:37",0,-0.01,47.847186,113.903405,12,1275.336,2112.86,1734,12068,12679669,6049776,0.01,(08.05.20 22:00:37),22:00:37,6,05/20/08,141,"2008","2008129_merc",5,5,"May",506
"468","Recovered","602189",76796,"2008.05.21","3:00:37",-0.04,-0.26,47.849637,113.725827,14,1263.467,2110.676,12068,7312,12659901,6050182,0.263058928759318,(08.05.21 03:00:37),03:00:37,11,05/21/08,142,"2008","2008129_merc",5,5,"May",507
"469","Recovered","602189",76796,"2008.05.21","8:00:37",0.04,0.02,47.871251,113.624168,24,1256.219,2111.637,7312,2788,12648585,6053757,0.0447213595499958,(08.05.21 08:00:37),08:00:37,16,05/21/08,142,"2008","2008129_merc",5,5,"May",507
"470","Recovered","602189",76796,"2008.05.21","13:00:36",0.28,0.1,47.886272,113.591286,16,1253.696,2112.824,2788,345,12644924,6056243,0.29732137494637,(08.05.21 13:00:36),13:00:36,21,05/21/08,142,"2008","2008129_merc",5,5,"May",507
"471","Recovered","602189",76796,"2008.05.21","18:00:37",-0.08,0.04,47.885947,113.586226,17,1253.367,2112.72,345,1392,12644361,6056189,0.0894427190999916,(08.05.21 18:00:37),18:00:37,2,05/21/08,142,"2008","2008129_merc",5,5,"May",507
"472","Recovered","602189",76796,"2008.05.21","23:00:37",-1.4,-1.24,47.885036,113.565785,22,1252.027,2112.342,1392,2770,12642085,6056038,1.87018715640975,(08.05.21 23:00:37),23:00:37,7,05/21/08,142,"2008","2008129_merc",5,5,"May",507
"473","Recovered","602189",76796,"2008.05.22","4:01:06",0.14,0.04,47.863265,113.545962,27,1251.193,2109.701,2770,2242,12639879,6052436,0.14560219778561,(08.05.22 04:01:06),04:01:06,12,05/22/08,143,"2008","2008129_merc",5,5,"May",508
"474","Recovered","602189",76796,"2008.05.22","9:01:05",0.18,0.78,47.853521,113.517075,20,1249.488,2108.246,2242,4706,12636663,6050824,0.80049984384758,(08.05.22 09:01:05),09:01:05,17,05/22/08,143,"2008","2008129_merc",5,5,"May",508
"475","Recovered","602189",76796,"2008.05.22","14:01:05",-0.02,-0.03,47.895689,113.523041,17,1248.947,2112.921,4706,12,12637327,6057801,0.0360555127546399,(08.05.22 14:01:05),14:01:05,22,05/22/08,143,"2008","2008129_merc",5,5,"May",508
"476","Recovered","602189",76796,"2008.05.22","19:00:37",-0.015,0.015,47.895639,113.52288,10,1248.937,2112.914,12,551,12637309,6057793,0.0212132034355964,(08.05.22 19:00:37),19:00:37,3,05/22/08,143,"2008","2008129_merc",5,5,"May",508
"477","Recovered","602189",76796,"2008.05.23","0:00:37",0.76,-0.76,47.891977,113.517411,11,1248.655,2112.441,551,708,12636700,6057187,1.07480230740355,(08.05.23 00:00:37),00:00:37,8,05/23/08,144,"2008","2008129_merc",5,5,"May",509
"478","Recovered","602189",76796,"2008.05.23","5:00:36",-0.04,0,47.889249,113.507983,21,1248.088,2112.015,708,1012,12635651,6056735,0.04,(08.05.23 05:00:36),05:00:36,13,05/23/08,144,"2008","2008129_merc",5,5,"May",509
"479","Recovered","602189",76796,"2008.05.23","10:00:37",0.02,0.02,47.898318,113.506749,18,1247.805,2112.987,1012,908,12635514,6058236,0.0282842712474619,(08.05.23 10:00:37),10:00:37,18,05/23/08,144,"2008","2008129_merc",5,5,"May",509
"480","Recovered","602189",76796,"2008.05.23","15:00:37",-0.02,0.04,47.904168,113.497422,14,1247.055,2113.497,908,199,12634475,6059205,0.0447213595499958,(08.05.23 15:00:37),15:00:37,23,05/23/08,144,"2008","2008129_merc",5,5,"May",509
"481","Recovered","602189",76796,"2008.05.23","20:00:37",-0.06,0.04,47.904608,113.494578,13,1246.856,2113.507,199,4904,12634159,6059278,0.0721110255092798,(08.05.23 20:00:37),20:00:37,4,05/23/08,144,"2008","2008129_merc",5,244,"May",509
"482","Recovered","602189",76796,"2008.06.03","0:01:36",-0.04,0.24,47.907017,113.422427,16,1242.003,2112.793,4904,722,12626127,6059677,0.243310501211929,(08.06.03 00:01:36),00:01:36,8,06/03/08,155,"2008","2008145_merc",244,5,"Jun",520
"483","Recovered","602189",76796,"2008.06.03","5:00:37",-0.03,-0.03,47.907325,113.411798,20,1241.29,2112.683,722,6075,12624944,6059728,0.0424264068711929,(08.06.03 05:00:37),05:00:37,13,06/03/08,155,"2008","2008145_merc",5,5,"Jun",520
"484","Recovered","602189",76796,"2008.06.03","10:00:36",0.02,0,47.909391,113.501247,25,1247.193,2114.118,6075,1385,12634901,6060070,0.02,(08.06.03 10:00:36),10:00:36,18,06/03/08,155,"2008","2008145_merc",5,5,"Jun",520
"485","Recovered","602189",76796,"2008.06.03","15:00:37",0,-0.06,47.896942,113.500664,19,1247.431,2112.754,1385,114,12634836,6058009,0.06,(08.06.03 15:00:37),15:00:37,23,06/03/08,155,"2008","2008145_merc",5,5,"Jun",520
"486","Recovered","602189",76796,"2008.06.03","20:00:36",0.035,-0.035,47.895986,113.500052,14,1247.411,2112.642,114,6039,12634768,6057850,0.0494974746830583,(08.06.03 20:00:36),20:00:36,4,06/03/08,155,"2008","2008145_merc",5,5,"Jun",520
"487","Recovered","602189",76796,"2008.06.04","1:00:37",-0.025,-0.01,47.85989,113.566496,27,1252.635,2109.613,6039,7261,12642165,6051878,0.0269258240356725,(08.06.04 01:00:37),01:00:37,9,06/04/08,156,"2008","2008145_merc",5,5,"Jun",521
"488","Recovered","602189",76796,"2008.06.04","6:00:36",0,-0.11,47.81502,113.488865,31,1248.465,2103.669,7261,4050,12633523,6044459,0.11,(08.06.04 06:00:36),06:00:36,14,06/04/08,156,"2008","2008145_merc",5,5,"Jun",521
"489","Recovered","602189",76796,"2008.06.04","11:00:36",-1.58,2.92,47.838641,113.443506,21,1244.92,2105.628,4050,2223,12628473,6048363,3.32006024041733,(08.06.04 11:00:36),11:00:36,19,06/04/08,156,"2008","2008145_merc",5,5,"Jun",521
"490","Recovered","602189",76796,"2008.06.04","16:00:37",0.04,-0.02,47.838335,113.410798,21,1242.749,2105.152,2223,1839,12624832,6048313,0.0447213595499958,(08.06.04 16:00:37),16:00:37,0,06/04/08,156,"2008","2008145_merc",5,5,"Jun",521
"491","Recovered","602189",76796,"2008.06.04","21:00:36",0.44,-0.08,47.843233,113.384941,15,1240.918,2105.336,1839,2056,12621954,6049123,0.447213595499958,(08.06.04 21:00:36),21:00:36,5,06/04/08,156,"2008","2008145_merc",5,5,"Jun",521
"492","Recovered","602189",76796,"2008.06.05","2:00:54",-0.06,-0.1,47.840502,113.355017,32,1238.986,2104.635,2056,3496,12618623,6048671,0.116619037896906,(08.06.05 02:00:54),02:00:54,10,06/05/08,157,"2008","2008145_merc",5,5,"Jun",522
"493","Recovered","602189",76796,"2008.06.05","7:00:36",-1.76,0.8,47.813894,113.327616,24,1237.746,2101.367,3496,2536,12615573,6044273,1.93328735577513,(08.06.05 07:00:36),07:00:36,15,06/05/08,157,"2008","2008145_merc",5,5,"Jun",522
"494","Recovered","602189",76796,"2008.06.05","12:00:37",-0.28,0.74,47.824862,113.294907,19,1235.326,2102.122,2536,796,12611931,6046085,0.791201617794099,(08.06.05 12:00:37),12:00:37,20,06/05/08,157,"2008","2008145_merc",5,5,"Jun",522
"495","Recovered","602189",76796,"2008.06.05","17:00:36",-0.04,0.44,47.825531,113.283249,18,1234.534,2102.039,796,368,12610634,6046196,0.44181444068749,(08.06.05 17:00:36),17:00:36,1,06/05/08,157,"2008","2008145_merc",5,5,"Jun",522
"496","Recovered","602189",76796,"2008.06.05","22:00:36",-0.18,0.065,47.824267,113.288245,18,1234.895,2101.968,368,2079,12611190,6045987,0.191376592090046,(08.06.05 22:00:36),22:00:36,6,06/05/08,157,"2008","2008145_merc",5,5,"Jun",522
"497","Recovered","602189",76796,"2008.06.06","3:00:37",-1.5,-0.06,47.822313,113.257827,25,1232.911,2101.347,2079,2367,12607804,6045664,1.50119952038362,(08.06.06 03:00:37),03:00:37,11,06/06/08,158,"2008","2008145_merc",5,5,"Jun",523
"498","Recovered","602189",76796,"2008.06.06","8:00:36",-0.04,-0.06,47.802746,113.271553,27,1234.255,2099.398,2367,2874,12609332,6042430,0.0721110255092798,(08.06.06 08:00:36),08:00:36,16,06/06/08,158,"2008","2008145_merc",5,5,"Jun",523
"499","Recovered","602189",76796,"2008.06.06","13:00:36",0.5,0.4,47.817999,113.305687,20,1236.195,2101.519,2874,164,12613131,6044951,0.640312423743285,(08.06.06 13:00:36),13:00:36,21,06/06/08,158,"2008","2008145_merc",5,5,"Jun",523
"500","Recovered","602189",76796,"2008.06.06","18:00:37",-0.06,0.02,47.819169,113.307161,20,1236.267,2101.666,164,4086,12613295,6045144,0.0632455532033676,(08.06.06 18:00:37),18:00:37,2,06/06/08,158,"2008","2008145_merc",5,5,"Jun",523
"501","Recovered","602189",76796,"2008.06.06","23:00:36",0.12,0.34,47.807954,113.364396,24,1240.328,2101.215,4086,6050,12619667,6043291,0.360555127546399,(08.06.06 23:00:36),23:00:36,7,06/06/08,158,"2008","2008145_merc",5,5,"Jun",523
"502","Recovered","602189",76796,"2008.06.07","4:01:00",-0.24,-3.76,47.758871,113.402775,31,1243.97,2096.384,6050,2871,12623939,6035184,3.76765178858132,(08.06.07 04:01:00),04:01:00,12,06/07/08,159,"2008","2008145_merc",5,5,"Jun",524
"503","Recovered","602189",76796,"2008.06.07","9:00:37",-0.05,-0.055,47.735667,113.384267,34,1243.248,2093.606,2871,5331,12621879,6031354,0.0743303437365925,(08.06.07 09:00:37),09:00:37,17,06/07/08,159,"2008","2008145_merc",5,5,"Jun",524
"504","Recovered","602189",76796,"2008.06.07","14:00:37",-0.02,0.015,47.688302,113.396406,25,1245.105,2088.609,5331,129,12623230,6023542,0.025,(08.06.07 14:00:37),14:00:37,22,06/07/08,159,"2008","2008145_merc",5,5,"Jun",524
"505","Recovered","602189",76796,"2008.06.07","19:00:37",-0.005,-0.01,47.68733,113.397431,22,1245.195,2088.517,129,5365,12623344,6023382,0.0111803398874989,(08.06.07 19:00:37),19:00:37,3,06/07/08,159,"2008","2008145_merc",5,5,"Jun",524
"506","Recovered","602189",76796,"2008.06.08","0:00:55",0.53,0.755,47.728677,113.438047,28,1246.991,2093.572,5365,1178,12627866,6030201,0.922455961008438,(08.06.08 00:00:55),00:00:55,8,06/08/08,160,"2008","2008145_merc",5,5,"Jun",525
"507","Recovered","602189",76796,"2008.06.08","5:00:36",0.1,-0.2,47.733788,113.453211,31,1247.89,2094.335,1178,875,12629554,6031044,0.223606797749979,(08.06.08 05:00:36),05:00:36,13,06/08/08,160,"2008","2008145_merc",5,5,"Jun",525
"508","Recovered","602189",76796,"2008.06.08","10:00:36",2.24,2.58,47.737762,113.442112,28,1247.061,2094.617,875,2738,12628318,6031700,3.41672357676181,(08.06.08 10:00:36),10:00:36,18,06/08/08,160,"2008","2008145_merc",5,5,"Jun",525
"509","Recovered","602189",76796,"2008.06.08","15:00:37",0.04,0,47.751876,113.475077,20,1248.947,2096.602,2738,121,12631988,6034029,0.04,(08.06.08 15:00:37),15:00:37,23,06/08/08,160,"2008","2008145_merc",5,5,"Jun",525
"510","Recovered","602189",76796,"2008.06.08","20:01:05",-0.05,-0.035,47.750913,113.475907,14,1249.024,2096.509,121,9895,12632080,6033870,0.0610327780786685,(08.06.08 20:01:05),20:01:05,4,06/08/08,160,"2008","2008145_merc",5,244,"Jun",525
"511","Recovered","602189",76796,"2008.06.19","0:01:30",1.56,-0.58,47.808987,113.586127,28,1255.078,2104.336,9895,873,12644350,6043462,1.66433169770932,(08.06.19 00:01:30),00:01:30,8,06/19/08,171,"2008","2008161_merc",244,5,"Jun",536
"512","Recovered","602189",76796,"2008.06.19","5:00:37",0,-0.01,47.81629,113.590845,32,1255.229,2105.195,873,3314,12644875,6044669,0.01,(08.06.19 05:00:37),05:00:37,13,06/19/08,171,"2008","2008161_merc",5,5,"Jun",536
"513","Recovered","602189",76796,"2008.06.19","10:00:36",-0.08,-0.14,47.845817,113.597451,32,1255.009,2108.502,3314,1831,12645610,6049550,0.161245154965971,(08.06.19 10:00:36),10:00:36,18,06/19/08,171,"2008","2008161_merc",5,5,"Jun",536
"514","Recovered","602189",76796,"2008.06.19","15:01:06",-0.04,0.02,47.862224,113.599745,23,1254.796,2110.32,1831,150,12645866,6052264,0.0447213595499958,(08.06.19 15:01:06),15:01:06,23,06/19/08,171,"2008","2008161_merc",5,5,"Jun",536
"515","Recovered","602189",76796,"2008.06.19","20:00:37",-0.16,-0.49,47.862634,113.601849,19,1254.926,2110.393,150,2777,12646100,6052331,0.515460958754395,(08.06.19 20:00:37),20:00:37,4,06/19/08,171,"2008","2008161_merc",5,5,"Jun",536
"516","Recovered","602189",76796,"2008.06.20","1:00:37",-0.38,0.2,47.843649,113.575295,31,1253.583,2107.963,2777,928,12643144,6049192,0.429418211071678,(08.06.20 01:00:37),01:00:37,9,06/20/08,172,"2008","2008161_merc",5,5,"Jun",537
"517","Recovered","602189",76796,"2008.06.20","6:00:37",0,-0.08,47.840664,113.562535,31,1252.8,2107.464,928,1209,12641724,6048698,0.08,(08.06.20 06:00:37),06:00:37,14,06/20/08,172,"2008","2008161_merc",5,5,"Jun",537
"518","Recovered","602189",76796,"2008.06.20","11:00:37",-0.005,-0.015,47.848599,113.550378,21,1251.814,2108.163,1209,2051,12640370,6050010,0.0158113883008419,(08.06.20 11:00:37),11:00:37,19,06/20/08,172,"2008","2008161_merc",5,5,"Jun",537
"519","Recovered","602189",76796,"2008.06.20","16:00:37",-0.08,0.08,47.864763,113.535826,22,1250.486,2109.726,2051,819,12638750,6052684,0.113137084989848,(08.06.20 16:00:37),16:00:37,0,06/20/08,172,"2008","2008161_merc",5,5,"Jun",537
"520","Recovered","602189",76796,"2008.06.20","21:00:37",0.4,0.76,47.862779,113.524209,17,1249.757,2109.352,819,130,12637457,6052355,0.858836422143356,(08.06.20 21:00:37),21:00:37,5,06/20/08,172,"2008","2008161_merc",5,5,"Jun",537
"521","Recovered","602189",76796,"2008.06.21","2:00:37",0.055,-0.09,47.863947,113.524045,19,1249.72,2109.477,130,1283,12637439,6052549,0.105475115548645,(08.06.21 02:00:37),02:00:37,10,06/21/08,173,"2008","2008161_merc",5,5,"Jun",538
"522","Recovered","602189",76796,"2008.06.21","7:00:37",0.64,-0.58,47.867859,113.541817,29,1250.815,2110.145,1283,198,12639417,6053196,0.863712915267567,(08.06.21 07:00:37),07:00:37,15,06/21/08,173,"2008","2008161_merc",5,5,"Jun",538
"523","Recovered","602189",76796,"2008.06.21","12:00:37",-0.02,0.1,47.867704,113.538909,26,1250.625,2110.088,198,135,12639094,6053170,0.101980390271856,(08.06.21 12:00:37),12:00:37,20,06/21/08,173,"2008","2008161_merc",5,5,"Jun",538
"524","Recovered","602189",76796,"2008.06.21","17:00:37",0.235,0.065,47.868188,113.537093,19,1250.494,2110.116,135,591,12638891,6053250,0.243823706804732,(08.06.21 17:00:37),17:00:37,1,06/21/08,173,"2008","2008161_merc",5,5,"Jun",538
"525","Recovered","602189",76796,"2008.06.21","22:00:37",0.01,-0.005,47.862987,113.535321,19,1250.492,2109.526,591,704,12638694,6052390,0.0111803398874989,(08.06.21 22:00:37),22:00:37,6,06/21/08,173,"2008","2008161_merc",5,5,"Jun",538
"526","Recovered","602189",76796,"2008.06.22","3:00:37",0.085,-0.015,47.856677,113.536209,27,1250.691,2108.85,704,576,12638793,6051346,0.0863133825081604,(08.06.22 03:00:37),03:00:37,11,06/22/08,174,"2008","2008161_merc",5,5,"Jun",539
"527","Recovered","602189",76796,"2008.06.22","8:00:36",0.08,0.16,47.861707,113.538229,29,1250.714,2109.426,576,1010,12639018,6052178,0.178885438199983,(08.06.22 08:00:36),08:00:36,16,06/22/08,174,"2008","2008161_merc",5,5,"Jun",539
"528","Recovered","602189",76796,"2008.06.22","13:00:37",0,0.19,47.870615,113.541124,22,1250.708,2110.436,1010,461,12639340,6053652,0.19,(08.06.22 13:00:37),13:00:37,21,06/22/08,174,"2008","2008161_merc",5,5,"Jun",539
"529","Recovered","602189",76796,"2008.06.22","18:00:36",-0.025,0.09,47.8704,113.534342,19,1250.261,2110.32,461,2264,12638585,6053616,0.093407708461347,(08.06.22 18:00:36),18:00:36,2,06/22/08,174,"2008","2008161_merc",5,5,"Jun",539
"530","Recovered","602189",76796,"2008.06.22","23:00:36",0.96,-0.14,47.867296,113.567289,27,1252.523,2110.43,2264,677,12642253,6053103,0.970154626850792,(08.06.22 23:00:36),23:00:36,7,06/22/08,174,"2008","2008161_merc",5,5,"Jun",539
"531","Recovered","602189",76796,"2008.06.23","4:00:36",-0.1,0.02,47.863234,113.559864,34,1252.119,2109.887,677,284,12641426,6052431,0.101980390271856,(08.06.23 04:00:36),04:00:36,12,06/23/08,175,"2008","2008161_merc",5,5,"Jun",540
"532","Recovered","602189",76796,"2008.06.23","9:00:37",0.135,-0.09,47.86399,113.555871,18,1251.837,2109.915,284,1003,12640982,6052556,0.16224980739588,(08.06.23 09:00:37),09:00:37,17,06/23/08,175,"2008","2008161_merc",5,5,"Jun",540
"533","Recovered","602189",76796,"2008.06.23","14:00:37",0.035,-0.86,47.866463,113.541676,21,1250.837,2109.991,1003,213,12639402,6052965,0.860711914638109,(08.06.23 14:00:37),14:00:37,22,06/23/08,175,"2008","2008161_merc",5,5,"Jun",540
"534","Recovered","602189",76796,"2008.06.23","19:00:37",-0.01,0,47.865244,113.539256,20,1250.703,2109.825,213,30,12639132,6052763,0.01,(08.06.23 19:00:37),19:00:37,3,06/23/08,175,"2008","2008161_merc",5,5,"Jun",540
"535","Recovered","602189",76796,"2008.06.24","0:01:05",-0.06,-0.16,47.865032,113.53953,20,1250.726,2109.806,30,279,12639163,6052728,0.170880074906351,(08.06.24 00:01:05),00:01:05,8,06/24/08,176,"2008","2008161_merc",5,5,"Jun",541
"536","Recovered","602189",76796,"2008.06.24","5:00:37",-0.04,0,47.862721,113.537914,30,1250.67,2109.532,279,234,12638983,6052346,0.04,(08.06.24 05:00:37),05:00:37,13,06/24/08,176,"2008","2008161_merc",5,5,"Jun",541
"537","Recovered","602189",76796,"2008.06.24","10:00:36",0.12,0.6,47.864333,113.540118,21,1250.781,2109.738,234,107,12639228,6052613,0.611882341631134,(08.06.24 10:00:36),10:00:36,18,06/24/08,176,"2008","2008161_merc",5,5,"Jun",541
"538","Recovered","602189",76796,"2008.06.24","15:00:37",-0.02,-0.04,47.865172,113.539356,23,1250.711,2109.819,107,39,12639143,6052751,0.0447213595499958,(08.06.24 15:00:37),15:00:37,23,06/24/08,176,"2008","2008161_merc",5,5,"Jun",541
"539","Recovered","602189",76796,"2008.06.24","20:00:37",0.055,-0.13,47.865507,113.53918,17,1250.692,2109.853,39,5650,12639124,6052807,0.141155942134931,(08.06.24 20:00:37),20:00:37,4,06/24/08,176,"2008","2008161_merc",5,244,"Jun",541
