"","name","year","month","day","hour","xm","ym","dateF","start","leapYear","dayOfYear","dayD","dist","daysToFindFrom"
"14658","F6","2008","Feb",28,8,1804.558,506.446,28-02-08,"noStart",TRUE,56,0,35.6931365951495,421
"14660","F6","2008","Feb",28,9,1804.544,506.419,28-02-08,"noStart",TRUE,56,0,30.4138126514911,421
"14662","F6","2008","Feb",28,10,1804.526,506.438,28-02-08,"noStart",TRUE,56,0,26.1725046566048,421
"14664","F6","2008","Feb",28,11,1804.512,506.424,28-02-08,"noStart",TRUE,56,0,19.7989898732233,421
"14666","F6","2008","Feb",28,13,1804.572,506.432,28-02-08,"noStart",TRUE,56,0,60.5309838016862,421
"14668","F6","2008","Feb",28,14,1804.558,506.435,28-02-08,"noStart",TRUE,56,0,14.3178210632764,421
"14670","F6","2008","Feb",28,15,1804.567,506.45,28-02-08,"noStart",TRUE,56,0,17.4928556845359,421
"14672","F6","2008","Feb",28,16,1804.504,506.406,28-02-08,"noStart",TRUE,56,0,76.8439978137525,421
"14674","F6","2008","Feb",28,18,1804.59,506.415,28-02-08,"noStart",TRUE,56,0,86.4696478540303,421
"14676","F6","2008","Feb",28,19,1804.628,506.378,28-02-08,"noStart",TRUE,56,0,53.0377224247045,421
"14678","F6","2008","Feb",28,20,1804.624,506.392,28-02-08,"noStart",TRUE,56,0,14.560219778561,421
"14680","F6","2008","Feb",28,21,1804.617,506.39,28-02-08,"noStart",TRUE,56,0,7.28010988928052,421
"14682","F6","2008","Feb",28,23,1804.626,506.335,28-02-08,"noStart",TRUE,56,0,55.7314991723711,421
"14684","F6","2008","Feb",29,0,1804.674,506.355,29-02-08,"noStart",TRUE,57,1,52,422
"14686","F6","2008","Feb",29,1,1804.658,506.342,29-02-08,"noStart",TRUE,57,0,20.6155281280883,422
"14688","F6","2008","Feb",29,2,1804.651,506.354,29-02-08,"noStart",TRUE,57,0,13.8924439894498,422
"14690","F6","2008","Feb",29,4,1804.627,506.422,29-02-08,"noStart",TRUE,57,0,72.1110255092798,422
"14692","F6","2008","Feb",29,5,1804.596,506.465,29-02-08,"noStart",TRUE,57,0,53.0094331227943,422
"14694","F6","2008","Feb",29,6,1804.598,506.463,29-02-08,"noStart",TRUE,57,0,2.82842712474619,422
"14696","F6","2008","Feb",29,7,1804.603,506.46,29-02-08,"noStart",TRUE,57,0,5.8309518948453,422
"14698","F6","2008","Feb",29,9,1804.59,506.443,29-02-08,"noStart",TRUE,57,0,21.4009345590327,422
"14700","F6","2008","Feb",29,10,1804.587,506.448,29-02-08,"noStart",TRUE,57,0,5.8309518948453,422
"14702","F6","2008","Feb",29,11,1804.689,506.366,29-02-08,"noStart",TRUE,57,0,130.873985191863,422
"14704","F6","2008","Feb",29,12,1804.71,506.26,29-02-08,"noStart",TRUE,57,0,108.060168424818,422
"14706","F6","2008","Feb",29,14,1804.733,506.263,29-02-08,"noStart",TRUE,57,0,23.1948270094864,422
"14708","F6","2008","Feb",29,15,1804.923,505.931,29-02-08,"noStart",TRUE,57,0,382.523201910682,422
"14710","F6","2008","Feb",29,16,1805.013,505.868,29-02-08,"noStart",TRUE,57,0,109.859000541603,422
"14712","F6","2008","Feb",29,17,1805.01,505.869,29-02-08,"noStart",TRUE,57,0,3.16227766016838,422
"14714","F6","2008","Feb",29,19,1805.008,505.878,29-02-08,"noStart",TRUE,57,0,9.21954445729289,422
"14716","F6","2008","Feb",29,21,1804.964,505.479,29-02-08,"noStart",TRUE,57,0,401.418733992324,422
"14718","F6","2008","Mar",1,0,1804.778,505.739,01-03-08,"noStart",TRUE,58,1,319.681091089229,423
"14720","F6","2008","Mar",1,1,1804.777,505.734,01-03-08,"noStart",TRUE,58,0,5.09901951359278,423
"14722","F6","2008","Mar",1,2,1804.772,505.726,01-03-08,"noStart",TRUE,58,0,9.4339811320566,423
"14724","F6","2008","Mar",1,3,1804.694,505.879,01-03-08,"noStart",TRUE,58,0,171.735261376341,423
"14726","F6","2008","Mar",1,5,1804.701,505.856,01-03-08,"noStart",TRUE,58,0,24.0416305603426,423
"14728","F6","2008","Mar",1,6,1804.696,505.844,01-03-08,"noStart",TRUE,58,0,13,423
"14730","F6","2008","Mar",1,7,1804.659,505.956,01-03-08,"noStart",TRUE,58,0,117.953380621329,423
"14732","F6","2008","Mar",1,8,1804.661,505.947,01-03-08,"noStart",TRUE,58,0,9.21954445729289,423
"14734","F6","2008","Mar",1,10,1804.661,505.937,01-03-08,"noStart",TRUE,58,0,10,423
"14736","F6","2008","Mar",1,11,1804.636,505.987,01-03-08,"noStart",TRUE,58,0,55.9016994374947,423
"14738","F6","2008","Mar",1,12,1804.579,506.042,01-03-08,"noStart",TRUE,58,0,79.2085853932514,423
"14740","F6","2008","Mar",1,13,1804.571,506.044,01-03-08,"noStart",TRUE,58,0,8.24621125123532,423
"14742","F6","2008","Mar",1,15,1804.559,506.076,01-03-08,"noStart",TRUE,58,0,34.1760149812701,423
"14744","F6","2008","Mar",1,17,1804.526,506.093,01-03-08,"noStart",TRUE,58,0,37.1214223865412,423
"14746","F6","2008","Mar",1,18,1804.505,506.051,01-03-08,"noStart",TRUE,58,0,46.9574275274956,423
"14748","F6","2008","Mar",1,20,1804.49,506.038,01-03-08,"noStart",TRUE,58,0,19.8494332412792,423
"14750","F6","2008","Mar",1,21,1804.505,506.031,01-03-08,"noStart",TRUE,58,0,16.5529453572468,423
"14752","F6","2008","Mar",1,22,1804.545,506.02,01-03-08,"noStart",TRUE,58,0,41.4849370253831,423
"14754","F6","2008","Mar",1,23,1804.507,506.077,01-03-08,"noStart",TRUE,58,0,68.5054742338158,423
"14756","F6","2008","Mar",2,1,1804.489,506.072,02-03-08,"noStart",TRUE,59,1,18.6815416922694,424
"14758","F6","2008","Mar",2,2,1804.477,506.057,02-03-08,"noStart",TRUE,59,0,19.2093727122985,424
"14760","F6","2008","Mar",2,3,1804.487,505.989,02-03-08,"noStart",TRUE,59,0,68.7313611097583,424
"14762","F6","2008","Mar",2,4,1804.498,506.142,02-03-08,"noStart",TRUE,59,0,153.394915169963,424
"14764","F6","2008","Mar",2,6,1804.507,506.161,02-03-08,"noStart",TRUE,59,0,21.0237960416286,424
"14766","F6","2008","Mar",2,7,1804.509,506.159,02-03-08,"noStart",TRUE,59,0,2.82842712474619,424
"14768","F6","2008","Mar",2,8,1804.445,506.182,02-03-08,"noStart",TRUE,59,0,68.0073525436772,424
"14770","F6","2008","Mar",2,9,1804.443,506.159,02-03-08,"noStart",TRUE,59,0,23.0867927612304,424
"14772","F6","2008","Mar",2,11,1804.448,506.181,02-03-08,"noStart",TRUE,59,0,22.561028345357,424
"14774","F6","2008","Mar",2,12,1804.454,506.15,02-03-08,"noStart",TRUE,59,0,31.5753068076939,424
"14776","F6","2008","Mar",2,14,1804.451,506.014,02-03-08,"noStart",TRUE,59,0,136.033084211158,424
"14778","F6","2008","Mar",2,16,1804.427,506.047,02-03-08,"noStart",TRUE,59,0,40.8044115262063,424
"14780","F6","2008","Mar",2,19,1804.396,505.945,02-03-08,"noStart",TRUE,59,0,106.606754007427,424
"14782","F6","2008","Mar",2,21,1804.369,505.947,02-03-08,"noStart",TRUE,59,0,27.0739727413618,424
"14784","F6","2008","Mar",2,22,1804.315,505.853,02-03-08,"noStart",TRUE,59,0,108.406641862941,424
"14786","F6","2008","Mar",2,23,1804.374,505.868,02-03-08,"noStart",TRUE,59,0,60.8769250208977,424
"14788","F6","2008","Mar",3,0,1804.377,505.859,03-03-08,"noStart",TRUE,60,1,9.48683298050514,425
"14790","F6","2008","Mar",3,2,1804.371,505.885,03-03-08,"noStart",TRUE,60,0,26.6833281282527,425
"14792","F6","2008","Mar",3,3,1804.315,505.952,03-03-08,"noStart",TRUE,60,0,87.3212459828649,425
"14794","F6","2008","Mar",3,4,1804.358,505.937,03-03-08,"noStart",TRUE,60,0,45.5411901469428,425
"14796","F6","2008","Mar",3,5,1804.35,505.955,03-03-08,"noStart",TRUE,60,0,19.6977156035922,425
"14798","F6","2008","Mar",3,7,1804.375,505.935,03-03-08,"noStart",TRUE,60,0,32.0156211871642,425
"14800","F6","2008","Mar",3,8,1804.348,505.973,03-03-08,"noStart",TRUE,60,0,46.6154480832267,425
"14802","F6","2008","Mar",3,9,1804.402,505.943,03-03-08,"noStart",TRUE,60,0,61.773780845922,425
"14804","F6","2008","Mar",3,10,1804.407,505.943,03-03-08,"noStart",TRUE,60,0,5,425
"14806","F6","2008","Mar",3,12,1804.384,505.979,03-03-08,"noStart",TRUE,60,0,42.7200187265877,425
"14808","F6","2008","Mar",3,13,1804.338,505.944,03-03-08,"noStart",TRUE,60,0,57.8013840664737,425
"14810","F6","2008","Mar",3,14,1804.367,505.938,03-03-08,"noStart",TRUE,60,0,29.6141857899217,425
"14812","F6","2008","Mar",3,15,1804.36,505.922,03-03-08,"noStart",TRUE,60,0,17.464249196573,425
"14814","F6","2008","Mar",3,17,1804.355,505.948,03-03-08,"noStart",TRUE,60,0,26.4764045897475,425
"14816","F6","2008","Mar",3,18,1804.328,505.939,03-03-08,"noStart",TRUE,60,0,28.4604989415154,425
"14818","F6","2008","Mar",3,19,1804.425,505.93,03-03-08,"noStart",TRUE,60,0,97.4166310236604,425
"14820","F6","2008","Mar",3,20,1804.43,505.911,03-03-08,"noStart",TRUE,60,0,19.6468827043885,425
"14822","F6","2008","Mar",3,22,1804.425,505.913,03-03-08,"noStart",TRUE,60,0,5.3851648071345,425
"14824","F6","2008","Mar",3,23,1804.36,505.918,03-03-08,"noStart",TRUE,60,0,65.1920240520265,425
"14826","F6","2008","Mar",4,0,1804.349,505.984,04-03-08,"noStart",TRUE,61,1,66.9103878332804,426
"14828","F6","2008","Mar",4,1,1804.369,505.968,04-03-08,"noStart",TRUE,61,0,25.6124969497314,426
"14830","F6","2008","Mar",4,3,1804.361,506.005,04-03-08,"noStart",TRUE,61,0,37.8549864614954,426
"14832","F6","2008","Mar",4,5,1804.324,505.967,04-03-08,"noStart",TRUE,61,0,53.0377224247045,426
"14834","F6","2008","Mar",4,8,1804.352,505.965,04-03-08,"noStart",TRUE,61,0,28.0713376952364,426
"14836","F6","2008","Mar",4,9,1804.367,505.932,04-03-08,"noStart",TRUE,61,0,36.2491379207837,426
"14838","F6","2008","Mar",4,10,1804.376,505.937,04-03-08,"noStart",TRUE,61,0,10.295630140987,426
"14840","F6","2008","Mar",4,11,1804.39,506.05,04-03-08,"noStart",TRUE,61,0,113.863953909918,426
"14842","F6","2008","Mar",4,13,1804.456,506.038,04-03-08,"noStart",TRUE,61,0,67.0820393249937,426
"14844","F6","2008","Mar",4,14,1804.448,505.999,04-03-08,"noStart",TRUE,61,0,39.8120584747888,426
"14846","F6","2008","Mar",4,18,1804.393,506.185,04-03-08,"noStart",TRUE,61,0,193.961336353408,426
"14848","F6","2008","Mar",4,19,1804.476,506.254,04-03-08,"noStart",TRUE,61,0,107.935165724615,426
"14850","F6","2008","Mar",4,20,1804.409,506.236,04-03-08,"noStart",TRUE,61,0,69.3757882838098,426
"14852","F6","2008","Mar",4,21,1804.384,506.224,04-03-08,"noStart",TRUE,61,0,27.7308492477241,426
"14854","F6","2008","Mar",4,23,1804.392,506.229,04-03-08,"noStart",TRUE,61,0,9.4339811320566,426
"14856","F6","2008","Mar",5,0,1804.435,506.076,05-03-08,"noStart",TRUE,62,1,158.927656498169,427
"14858","F6","2008","Mar",5,1,1804.37,506.053,05-03-08,"noStart",TRUE,62,0,68.9492567037528,427
"14860","F6","2008","Mar",5,2,1804.37,506.061,05-03-08,"noStart",TRUE,62,0,8,427
"14862","F6","2008","Mar",5,4,1804.369,506.065,05-03-08,"noStart",TRUE,62,0,4.12310562561766,427
"14864","F6","2008","Mar",5,5,1804.406,506.149,05-03-08,"noStart",TRUE,62,0,91.7877987534291,427
"14866","F6","2008","Mar",5,6,1804.393,506.178,05-03-08,"noStart",TRUE,62,0,31.7804971641414,427
"14868","F6","2008","Mar",5,7,1804.427,506.181,05-03-08,"noStart",TRUE,62,0,34.132096331752,427
"14870","F6","2008","Mar",5,9,1804.479,506.177,05-03-08,"noStart",TRUE,62,0,52.1536192416212,427
"14872","F6","2008","Mar",5,10,1804.452,506.167,05-03-08,"noStart",TRUE,62,0,28.7923600977759,427
"14874","F6","2008","Mar",5,14,1804.41,506.13,05-03-08,"noStart",TRUE,62,0,55.9732078766261,427
"14876","F6","2008","Mar",5,17,1804.322,505.922,05-03-08,"noStart",TRUE,62,0,225.84950741589,427
"14878","F6","2008","Mar",5,19,1804.223,505.82,05-03-08,"noStart",TRUE,62,0,142.144292885786,427
"14880","F6","2008","Mar",5,20,1804.229,505.822,05-03-08,"noStart",TRUE,62,0,6.32455532033676,427
"14882","F6","2008","Mar",5,21,1804.234,505.811,05-03-08,"noStart",TRUE,62,0,12.0830459735946,427
"14884","F6","2008","Mar",5,22,1804.304,505.883,05-03-08,"noStart",TRUE,62,0,100.419121685066,427
"14886","F6","2008","Mar",6,0,1804.386,506.128,06-03-08,"noStart",TRUE,63,1,258.358278365529,428
"14888","F6","2008","Mar",6,1,1804.391,506.12,06-03-08,"noStart",TRUE,63,0,9.4339811320566,428
"14890","F6","2008","Mar",6,2,1804.377,506.136,06-03-08,"noStart",TRUE,63,0,21.2602916254693,428
"14892","F6","2008","Mar",6,3,1804.427,506.269,06-03-08,"noStart",TRUE,63,0,142.08800090085,428
"14894","F6","2008","Mar",6,7,1804.378,506.304,06-03-08,"noStart",TRUE,63,0,60.2162768692984,428
"14896","F6","2008","Mar",6,8,1804.397,506.236,06-03-08,"noStart",TRUE,63,0,70.6045324324154,428
"14898","F6","2008","Mar",6,10,1804.379,506.232,06-03-08,"noStart",TRUE,63,0,18.4390889145858,428
"14900","F6","2008","Mar",6,11,1804.38,506.232,06-03-08,"noStart",TRUE,63,0,1,428
"14902","F6","2008","Mar",6,12,1804.387,506.257,06-03-08,"noStart",TRUE,63,0,25.9615099714943,428
"14904","F6","2008","Mar",6,13,1804.424,506.182,06-03-08,"noStart",TRUE,63,0,83.6301381082203,428
"14906","F6","2008","Mar",6,16,1804.461,505.961,06-03-08,"noStart",TRUE,63,0,224.075880004966,428
"14908","F6","2008","Mar",6,17,1804.467,505.911,06-03-08,"noStart",TRUE,63,0,50.3587132480567,428
"14910","F6","2008","Mar",6,18,1804.487,505.99,06-03-08,"noStart",TRUE,63,0,81.4923309275173,428
"14912","F6","2008","Mar",6,20,1804.459,505.962,06-03-08,"noStart",TRUE,63,0,39.5979797464467,428
"14914","F6","2008","Mar",6,22,1804.283,505.852,06-03-08,"noStart",TRUE,63,0,207.547584905245,428
"14916","F6","2008","Mar",6,23,1804.166,505.692,06-03-08,"noStart",TRUE,63,0,198.214530244379,428
"14918","F6","2008","Mar",7,1,1804.166,505.707,07-03-08,"noStart",TRUE,64,1,15,429
"14920","F6","2008","Mar",7,2,1804.175,505.7,07-03-08,"noStart",TRUE,64,0,11.4017542509914,429
"14922","F6","2008","Mar",7,3,1804.178,505.697,07-03-08,"noStart",TRUE,64,0,4.24264068711928,429
"14924","F6","2008","Mar",7,4,1804.17,505.698,07-03-08,"noStart",TRUE,64,0,8.06225774829855,429
"14926","F6","2008","Mar",7,6,1804.174,505.673,07-03-08,"noStart",TRUE,64,0,25.3179778023443,429
"14928","F6","2008","Mar",7,7,1804.172,505.675,07-03-08,"noStart",TRUE,64,0,2.82842712474619,429
"14930","F6","2008","Mar",7,8,1804.165,505.665,07-03-08,"noStart",TRUE,64,0,12.2065556157337,429
"14932","F6","2008","Mar",7,11,1804.148,505.706,07-03-08,"noStart",TRUE,64,0,44.3846820423443,429
"14934","F6","2008","Mar",7,12,1804.184,505.721,07-03-08,"noStart",TRUE,64,0,39,429
"14936","F6","2008","Mar",7,13,1804.231,505.753,07-03-08,"noStart",TRUE,64,0,56.859475903318,429
"14938","F6","2008","Mar",7,14,1804.226,505.744,07-03-08,"noStart",TRUE,64,0,10.295630140987,429
"14940","F6","2008","Mar",7,16,1804.24,505.757,07-03-08,"noStart",TRUE,64,0,19.1049731745428,429
"14942","F6","2008","Mar",7,17,1804.179,505.829,07-03-08,"noStart",TRUE,64,0,94.3663075467086,429
"14944","F6","2008","Mar",7,18,1804.316,505.796,07-03-08,"noStart",TRUE,64,0,140.918416113722,429
"14946","F6","2008","Mar",7,19,1804.431,505.752,07-03-08,"noStart",TRUE,64,0,123.130012588321,429
"14948","F6","2008","Mar",7,21,1804.414,505.799,07-03-08,"noStart",TRUE,64,0,49.9799959983992,429
"14950","F6","2008","Mar",7,22,1804.418,505.787,07-03-08,"noStart",TRUE,64,0,12.6491106406735,429
"14952","F6","2008","Mar",7,23,1804.403,505.806,07-03-08,"noStart",TRUE,64,0,24.2074368738204,429
"14954","F6","2008","Mar",8,0,1804.354,505.697,08-03-08,"noStart",TRUE,65,1,119.507321951419,430
"14956","F6","2008","Mar",8,2,1804.333,505.717,08-03-08,"noStart",TRUE,65,0,29,430
"14958","F6","2008","Mar",8,3,1804.387,505.714,08-03-08,"noStart",TRUE,65,0,54.0832691319598,430
"14960","F6","2008","Mar",8,4,1804.529,505.847,08-03-08,"noStart",TRUE,65,0,194.558474500598,430
"14962","F6","2008","Mar",8,5,1804.522,506.397,08-03-08,"noStart",TRUE,65,0,550.044543650785,430
"14964","F6","2008","Mar",8,7,1804.524,506.406,08-03-08,"noStart",TRUE,65,0,9.21954445729289,430
"14966","F6","2008","Mar",8,8,1804.513,506.393,08-03-08,"noStart",TRUE,65,0,17.0293863659264,430
"14968","F6","2008","Mar",8,9,1804.516,506.425,08-03-08,"noStart",TRUE,65,0,32.1403173599764,430
"14970","F6","2008","Mar",8,10,1804.51,506.405,08-03-08,"noStart",TRUE,65,0,20.8806130178211,430
"14972","F6","2008","Mar",8,12,1804.499,506.434,08-03-08,"noStart",TRUE,65,0,31.0161248385416,430
"14974","F6","2008","Mar",8,13,1804.495,506.444,08-03-08,"noStart",TRUE,65,0,10.770329614269,430
"14976","F6","2008","Mar",8,14,1804.497,506.449,08-03-08,"noStart",TRUE,65,0,5.3851648071345,430
"14978","F6","2008","Mar",8,15,1804.502,506.473,08-03-08,"noStart",TRUE,65,0,24.5153013442625,430
"14980","F6","2008","Mar",8,18,1804.493,506.731,08-03-08,"noStart",TRUE,65,0,258.156929017991,430
"14982","F6","2008","Mar",8,19,1804.59,506.837,08-03-08,"noStart",TRUE,65,0,143.683680353755,430
"14984","F6","2008","Mar",8,20,1804.563,506.848,08-03-08,"noStart",TRUE,65,0,29.1547594742265,430
"14986","F6","2008","Mar",8,22,1804.542,506.948,08-03-08,"noStart",TRUE,65,0,102.181211580212,430
"14988","F6","2008","Mar",8,23,1804.549,506.951,08-03-08,"noStart",TRUE,65,0,7.61577310586391,430
"14990","F6","2008","Mar",9,0,1804.53,506.96,09-03-08,"noStart",TRUE,66,1,21.0237960416286,431
"14992","F6","2008","Mar",9,1,1804.513,506.983,09-03-08,"noStart",TRUE,66,0,28.6006992921502,431
"14994","F6","2008","Mar",9,3,1804.536,506.998,09-03-08,"noStart",TRUE,66,0,27.459060435492,431
"14996","F6","2008","Mar",9,4,1804.491,506.907,09-03-08,"noStart",TRUE,66,0,101.518471225684,431
"14998","F6","2008","Mar",9,5,1804.481,507.017,09-03-08,"noStart",TRUE,66,0,110.453610171873,431
"15000","F6","2008","Mar",9,6,1804.479,507.019,09-03-08,"noStart",TRUE,66,0,2.82842712474619,431
"15002","F6","2008","Mar",9,8,1804.479,507.015,09-03-08,"noStart",TRUE,66,0,4,431
"15004","F6","2008","Mar",9,9,1804.394,507.042,09-03-08,"noStart",TRUE,66,0,89.1852005660132,431
"15006","F6","2008","Mar",9,10,1804.441,506.988,09-03-08,"noStart",TRUE,66,0,71.5891053163818,431
"15008","F6","2008","Mar",9,11,1804.58,506.989,09-03-08,"noStart",TRUE,66,0,139.003597075759,431
"15010","F6","2008","Mar",9,13,1804.637,506.71,09-03-08,"noStart",TRUE,66,0,284.763059402023,431
"15012","F6","2008","Mar",9,14,1804.633,506.671,09-03-08,"noStart",TRUE,66,0,39.2045915678253,431
"15014","F6","2008","Mar",9,15,1804.635,506.661,09-03-08,"noStart",TRUE,66,0,10.1980390271856,431
"15016","F6","2008","Mar",9,16,1804.632,506.598,09-03-08,"noStart",TRUE,66,0,63.0713881248859,431
"15018","F6","2008","Mar",9,18,1804.625,506.666,09-03-08,"noStart",TRUE,66,0,68.3593446428504,431
"15020","F6","2008","Mar",9,19,1804.706,506.673,09-03-08,"noStart",TRUE,66,0,81.3019064967114,431
"15022","F6","2008","Mar",9,20,1804.651,506.704,09-03-08,"noStart",TRUE,66,0,63.1347764706584,431
"15024","F6","2008","Mar",9,21,1804.653,506.718,09-03-08,"noStart",TRUE,66,0,14.142135623731,431
"15026","F6","2008","Mar",9,23,1804.665,506.886,09-03-08,"noStart",TRUE,66,0,168.428026171418,431
"15028","F6","2008","Mar",10,0,1804.614,506.957,10-03-08,"noStart",TRUE,67,1,87.4185335040574,432
"15030","F6","2008","Mar",10,1,1804.596,506.978,10-03-08,"noStart",TRUE,67,0,27.6586333718787,432
"15032","F6","2008","Mar",10,2,1804.589,506.982,10-03-08,"noStart",TRUE,67,0,8.06225774829855,432
"15034","F6","2008","Mar",10,4,1804.605,506.955,10-03-08,"noStart",TRUE,67,0,31.3847096529504,432
"15036","F6","2008","Mar",10,5,1804.625,506.989,10-03-08,"noStart",TRUE,67,0,39.446165846632,432
"15038","F6","2008","Mar",10,6,1804.59,506.983,10-03-08,"noStart",TRUE,67,0,35.5105618091294,432
"15040","F6","2008","Mar",10,7,1804.595,506.984,10-03-08,"noStart",TRUE,67,0,5.09901951359278,432
"15042","F6","2008","Mar",10,9,1804.611,506.983,10-03-08,"noStart",TRUE,67,0,16.0312195418814,432
"15044","F6","2008","Mar",10,10,1804.699,506.966,10-03-08,"noStart",TRUE,67,0,89.6270048590267,432
"15046","F6","2008","Mar",10,11,1804.707,506.958,10-03-08,"noStart",TRUE,67,0,11.3137084989848,432
"15048","F6","2008","Mar",10,12,1804.693,506.957,10-03-08,"noStart",TRUE,67,0,14.0356688476182,432
"15050","F6","2008","Mar",10,14,1804.64,506.915,10-03-08,"noStart",TRUE,67,0,67.6239602507869,432
"15052","F6","2008","Mar",10,15,1804.624,506.973,10-03-08,"noStart",TRUE,67,0,60.1664358259653,432
"15054","F6","2008","Mar",10,16,1804.642,506.937,10-03-08,"noStart",TRUE,67,0,40.2492235949962,432
"15056","F6","2008","Mar",10,17,1804.634,506.963,10-03-08,"noStart",TRUE,67,0,27.2029410174709,432
"15058","F6","2008","Mar",10,19,1804.589,507.031,10-03-08,"noStart",TRUE,67,0,81.5414005275848,432
"15060","F6","2008","Mar",10,20,1804.549,507.007,10-03-08,"noStart",TRUE,67,0,46.6476151587624,432
"15062","F6","2008","Mar",10,21,1804.558,507.005,10-03-08,"noStart",TRUE,67,0,9.21954445729289,432
"15064","F6","2008","Mar",10,22,1804.555,507.002,10-03-08,"noStart",TRUE,67,0,4.24264068711928,432
"15066","F6","2008","Mar",11,0,1804.524,507.032,11-03-08,"noStart",TRUE,68,1,43.139309220246,433
"15068","F6","2008","Mar",11,1,1804.481,507.049,11-03-08,"noStart",TRUE,68,0,46.2385120867876,433
"15070","F6","2008","Mar",11,2,1804.477,507.022,11-03-08,"noStart",TRUE,68,0,27.2946881279124,433
"15072","F6","2008","Mar",11,3,1804.479,507.02,11-03-08,"noStart",TRUE,68,0,2.82842712474619,433
"15074","F6","2008","Mar",11,5,1804.476,507.004,11-03-08,"noStart",TRUE,68,0,16.2788205960997,433
"15076","F6","2008","Mar",11,6,1804.592,506.998,11-03-08,"noStart",TRUE,68,0,116.155068765853,433
"15078","F6","2008","Mar",11,7,1804.63,506.974,11-03-08,"noStart",TRUE,68,0,44.9444101084885,433
"15080","F6","2008","Mar",11,8,1804.702,506.942,11-03-08,"noStart",TRUE,68,0,78.7908624143688,433
"15082","F6","2008","Mar",11,10,1804.685,506.951,11-03-08,"noStart",TRUE,68,0,19.2353840616713,433
"15084","F6","2008","Mar",11,11,1804.68,506.943,11-03-08,"noStart",TRUE,68,0,9.4339811320566,433
"15086","F6","2008","Mar",11,12,1804.721,506.809,11-03-08,"noStart",TRUE,68,0,140.132080552599,433
"15088","F6","2008","Mar",11,15,1804.62,506.677,11-03-08,"noStart",TRUE,68,0,166.207701385947,433
"15090","F6","2008","Mar",11,16,1804.584,506.716,11-03-08,"noStart",TRUE,68,0,53.0754180388624,433
"15092","F6","2008","Mar",11,17,1804.592,506.641,11-03-08,"noStart",TRUE,68,0,75.4254598925323,433
"15094","F6","2008","Mar",11,18,1804.555,506.607,11-03-08,"noStart",TRUE,68,0,50.2493781056044,433
"15096","F6","2008","Mar",11,20,1804.551,506.588,11-03-08,"noStart",TRUE,68,0,19.4164878389476,433
"15098","F6","2008","Mar",11,21,1804.687,506.836,11-03-08,"noStart",TRUE,68,0,282.842712474619,433
"15100","F6","2008","Mar",11,23,1804.716,506.921,11-03-08,"noStart",TRUE,68,0,89.8109124772708,433
"15102","F6","2008","Mar",12,1,1804.74,506.902,12-03-08,"noStart",TRUE,69,1,30.6104557300279,434
"15104","F6","2008","Mar",12,2,1804.725,506.885,12-03-08,"noStart",TRUE,69,0,22.6715680975093,434
"15106","F6","2008","Mar",12,3,1804.728,506.904,12-03-08,"noStart",TRUE,69,0,19.2353840616713,434
"15108","F6","2008","Mar",12,4,1804.746,506.919,12-03-08,"noStart",TRUE,69,0,23.43074902772,434
"15110","F6","2008","Mar",12,6,1804.761,506.909,12-03-08,"noStart",TRUE,69,0,18.0277563773199,434
"15112","F6","2008","Mar",12,7,1804.743,506.869,12-03-08,"noStart",TRUE,69,0,43.8634243989226,434
"15114","F6","2008","Mar",12,8,1804.7,506.84,12-03-08,"noStart",TRUE,69,0,51.8652099195598,434
"15116","F6","2008","Mar",12,9,1804.693,506.875,12-03-08,"noStart",TRUE,69,0,35.6931365951495,434
"15118","F6","2008","Mar",12,11,1804.69,506.853,12-03-08,"noStart",TRUE,69,0,22.2036033111745,434
"15120","F6","2008","Mar",12,12,1804.642,506.867,12-03-08,"noStart",TRUE,69,0,50,434
"15122","F6","2008","Mar",12,14,1804.652,506.864,12-03-08,"noStart",TRUE,69,0,10.4403065089106,434
"15124","F6","2008","Mar",12,16,1804.725,506.834,12-03-08,"noStart",TRUE,69,0,78.9240140895026,434
"15126","F6","2008","Mar",12,17,1804.631,506.895,12-03-08,"noStart",TRUE,69,0,112.058020685714,434
"15128","F6","2008","Mar",12,18,1804.639,506.89,12-03-08,"noStart",TRUE,69,0,9.4339811320566,434
"15130","F6","2008","Mar",12,21,1804.697,506.781,12-03-08,"noStart",TRUE,69,0,123.47064428438,434
"15132","F6","2008","Mar",12,22,1804.734,506.79,12-03-08,"noStart",TRUE,69,0,38.0788655293195,434
"15134","F6","2008","Mar",12,23,1804.692,506.848,12-03-08,"noStart",TRUE,69,0,71.6100551598726,434
"15136","F6","2008","Mar",13,0,1804.744,506.893,13-03-08,"noStart",TRUE,70,1,68.7677249878168,435
"15138","F6","2008","Mar",13,2,1804.714,506.903,13-03-08,"noStart",TRUE,70,0,31.6227766016838,435
"15140","F6","2008","Mar",13,3,1804.685,506.894,13-03-08,"noStart",TRUE,70,0,30.364452901378,435
"15142","F6","2008","Mar",13,4,1804.718,506.906,13-03-08,"noStart",TRUE,70,0,35.1140997321589,435
"15144","F6","2008","Mar",13,5,1804.731,506.892,13-03-08,"noStart",TRUE,70,0,19.1049731745428,435
"15146","F6","2008","Mar",13,7,1804.701,506.911,13-03-08,"noStart",TRUE,70,0,35.5105618091294,435
"15148","F6","2008","Mar",13,8,1804.71,506.908,13-03-08,"noStart",TRUE,70,0,9.48683298050514,435
